TransID,product_id,Order_Date_Key,Required_Date_Key,Shipped_Date_Key,order_id,item_id,customer_id,order_date,required_date,shipped_date,quantity,list_price,discount
1134,6,20160904,20160905,20160906,417,2,359,9/4/2016,9/5/2016,9/6/2016,2,469.99,0.07
1135,12,20160904,20160905,20160905,418,1,88,9/4/2016,9/5/2016,9/5/2016,1,549.99,0.05
1136,20,20160904,20160905,20160905,418,2,88,9/4/2016,9/5/2016,9/5/2016,1,599.99,0.05
1137,9,20160904,20160907,20160906,419,1,14,9/4/2016,9/7/2016,9/6/2016,1,2999.99,0.05
1138,17,20160905,20160906,20160907,420,1,72,9/5/2016,9/6/2016,9/7/2016,2,429,0.2
1139,15,20160905,20160906,20160907,420,2,72,9/5/2016,9/6/2016,9/7/2016,2,529.99,0.1
1140,3,20160905,20160906,20160907,420,3,72,9/5/2016,9/6/2016,9/7/2016,2,999.99,0.05
1141,6,20160905,20160906,20160908,421,1,240,9/5/2016,9/6/2016,9/8/2016,2,469.99,0.07
1142,3,20160905,20160906,20160908,421,2,240,9/5/2016,9/6/2016,9/8/2016,2,999.99,0.2
1143,20,20160905,20160906,20160908,421,3,240,9/5/2016,9/6/2016,9/8/2016,2,599.99,0.2
1144,4,20160905,20160906,20160908,421,4,240,9/5/2016,9/6/2016,9/8/2016,1,2899.99,0.07
1145,23,20160905,20160906,20160908,421,5,240,9/5/2016,9/6/2016,9/8/2016,2,299.99,0.2
1146,20,20160906,20160907,20160909,422,1,398,9/6/2016,9/7/2016,9/9/2016,2,599.99,0.05
1147,8,20160906,20160909,20160909,423,1,1397,9/6/2016,9/9/2016,9/9/2016,2,1799.99,0.05
1148,17,20160906,20160909,20160909,423,2,1397,9/6/2016,9/9/2016,9/9/2016,1,429,0.2
1149,23,20160906,20160909,20160909,423,3,1397,9/6/2016,9/9/2016,9/9/2016,2,299.99,0.07
1150,2,20160906,20160909,20160909,423,4,1397,9/6/2016,9/9/2016,9/9/2016,1,749.99,0.2
1151,22,20160908,20160911,20160911,424,1,67,9/8/2016,9/11/2016,9/11/2016,1,269.99,0.1
1152,6,20160908,20160911,20160911,424,2,67,9/8/2016,9/11/2016,9/11/2016,1,469.99,0.05
1153,6,20160908,20160911,20160911,425,1,843,9/8/2016,9/11/2016,9/11/2016,1,469.99,0.1
1154,21,20160908,20160911,20160911,425,2,843,9/8/2016,9/11/2016,9/11/2016,2,269.99,0.07
1155,19,20160908,20160911,20160911,425,3,843,9/8/2016,9/11/2016,9/11/2016,1,449,0.05
1156,10,20160908,20160910,20160910,426,1,944,9/8/2016,9/10/2016,9/10/2016,1,1549,0.1
1157,23,20160908,20160910,20160910,426,2,944,9/8/2016,9/10/2016,9/10/2016,2,299.99,0.05
1158,12,20160909,20160910,20160911,427,1,434,9/9/2016,9/10/2016,9/11/2016,2,549.99,0.07
1159,15,20160909,20160910,20160911,427,2,434,9/9/2016,9/10/2016,9/11/2016,2,529.99,0.1
1160,26,20160909,20160910,20160911,427,3,434,9/9/2016,9/10/2016,9/11/2016,2,599.99,0.07
1161,5,20160909,20160912,20160910,428,1,1039,9/9/2016,9/12/2016,9/10/2016,2,1320.99,0.2
1162,14,20160909,20160912,20160910,428,2,1039,9/9/2016,9/12/2016,9/10/2016,1,269.99,0.2
1163,11,20160910,20160912,20160912,429,1,153,9/10/2016,9/12/2016,9/12/2016,1,1680.99,0.2
1164,4,20160910,20160912,20160912,429,2,153,9/10/2016,9/12/2016,9/12/2016,2,2899.99,0.1
1165,5,20160910,20160912,20160912,429,3,153,9/10/2016,9/12/2016,9/12/2016,2,1320.99,0.05
1166,6,20160910,20160912,20160912,429,4,153,9/10/2016,9/12/2016,9/12/2016,1,469.99,0.07
1167,2,20160910,20160912,20160912,429,5,153,9/10/2016,9/12/2016,9/12/2016,1,749.99,0.1
1168,22,20160911,20160913,20160912,430,1,272,9/11/2016,9/13/2016,9/12/2016,2,269.99,0.1
1169,11,20160911,20160913,20160912,430,2,272,9/11/2016,9/13/2016,9/12/2016,1,1680.99,0.07
1170,4,20160911,20160913,20160912,430,3,272,9/11/2016,9/13/2016,9/12/2016,2,2899.99,0.2
1171,13,20160911,20160913,20160912,430,4,272,9/11/2016,9/13/2016,9/12/2016,2,269.99,0.2
1172,8,20160911,20160913,20160912,430,5,272,9/11/2016,9/13/2016,9/12/2016,1,1799.99,0.2
1173,14,20160911,20160912,20160912,431,1,1217,9/11/2016,9/12/2016,9/12/2016,2,269.99,0.2
1174,6,20160911,20160912,20160912,431,2,1217,9/11/2016,9/12/2016,9/12/2016,1,469.99,0.1
1175,18,20160911,20160912,20160912,431,3,1217,9/11/2016,9/12/2016,9/12/2016,1,449,0.2
1176,13,20160911,20160912,20160912,431,4,1217,9/11/2016,9/12/2016,9/12/2016,2,269.99,0.07
1177,19,20160911,20160912,20160912,431,5,1217,9/11/2016,9/12/2016,9/12/2016,1,449,0.07
1178,10,20160912,20160915,20160914,432,1,169,9/12/2016,9/15/2016,9/14/2016,2,1549,0.2
1179,7,20160912,20160915,20160914,432,2,169,9/12/2016,9/15/2016,9/14/2016,2,3999.99,0.05
1180,6,20160912,20160915,20160913,433,1,1062,9/12/2016,9/15/2016,9/13/2016,1,469.99,0.1
1181,10,20160912,20160915,20160913,433,2,1062,9/12/2016,9/15/2016,9/13/2016,1,1549,0.2
1182,24,20160912,20160915,20160913,433,3,1062,9/12/2016,9/15/2016,9/13/2016,1,549.99,0.1
1183,4,20160912,20160915,20160913,433,4,1062,9/12/2016,9/15/2016,9/13/2016,1,2899.99,0.2
1184,21,20160913,20160915,20160914,434,1,726,9/13/2016,9/15/2016,9/14/2016,1,269.99,0.05
1185,20,20160913,20160915,20160914,434,2,726,9/13/2016,9/15/2016,9/14/2016,1,599.99,0.1
1186,9,20160913,20160915,20160914,434,3,726,9/13/2016,9/15/2016,9/14/2016,1,2999.99,0.2
1187,11,20160913,20160915,20160914,434,4,726,9/13/2016,9/15/2016,9/14/2016,2,1680.99,0.07
1188,18,20160913,20160915,20160914,434,5,726,9/13/2016,9/15/2016,9/14/2016,2,449,0.05
1189,22,20160914,20160915,20160916,435,1,77,9/14/2016,9/15/2016,9/16/2016,1,269.99,0.05
1190,9,20160914,20160915,20160916,435,2,77,9/14/2016,9/15/2016,9/16/2016,1,2999.99,0.05
1191,18,20160914,20160915,20160916,435,3,77,9/14/2016,9/15/2016,9/16/2016,1,449,0.05
1192,3,20160916,20160919,20160919,436,1,791,9/16/2016,9/19/2016,9/19/2016,1,999.99,0.05
1193,23,20160916,20160919,20160919,436,2,791,9/16/2016,9/19/2016,9/19/2016,1,299.99,0.2
1194,3,20160916,20160918,20160918,437,1,1085,9/16/2016,9/18/2016,9/18/2016,1,999.99,0.05
1195,10,20160916,20160918,20160918,437,2,1085,9/16/2016,9/18/2016,9/18/2016,1,1549,0.05
1196,8,20160916,20160918,20160918,437,3,1085,9/16/2016,9/18/2016,9/18/2016,2,1799.99,0.05
1197,4,20160916,20160919,20160918,438,1,314,9/16/2016,9/19/2016,9/18/2016,1,2899.99,0.07
1198,22,20160916,20160919,20160918,438,2,314,9/16/2016,9/19/2016,9/18/2016,1,269.99,0.1
1199,8,20160916,20160919,20160918,438,3,314,9/16/2016,9/19/2016,9/18/2016,2,1799.99,0.05
1200,13,20160916,20160919,20160918,438,4,314,9/16/2016,9/19/2016,9/18/2016,2,269.99,0.05
1201,6,20160917,20160920,20160918,439,1,149,9/17/2016,9/20/2016,9/18/2016,2,469.99,0.07
1202,7,20160917,20160920,20160918,439,2,149,9/17/2016,9/20/2016,9/18/2016,2,3999.99,0.05
1203,19,20160917,20160918,20160919,440,1,882,9/17/2016,9/18/2016,9/19/2016,2,449,0.07
1204,4,20160917,20160918,20160919,440,2,882,9/17/2016,9/18/2016,9/19/2016,2,2899.99,0.07
1205,12,20160918,20160919,20160919,441,1,704,9/18/2016,9/19/2016,9/19/2016,1,549.99,0.07
1206,15,20160918,20160919,20160919,441,2,704,9/18/2016,9/19/2016,9/19/2016,1,529.99,0.1
1207,16,20160918,20160921,20160921,442,1,667,9/18/2016,9/21/2016,9/21/2016,2,599.99,0.07
1208,26,20160918,20160921,20160921,442,2,667,9/18/2016,9/21/2016,9/21/2016,2,599.99,0.2
1209,6,20160918,20160921,20160921,442,3,667,9/18/2016,9/21/2016,9/21/2016,2,469.99,0.2
1210,5,20160918,20160919,20160920,443,1,1371,9/18/2016,9/19/2016,9/20/2016,1,1320.99,0.05
1211,26,20160918,20160919,20160920,443,2,1371,9/18/2016,9/19/2016,9/20/2016,1,599.99,0.2
1212,22,20160919,20160920,20160921,444,1,30,9/19/2016,9/20/2016,9/21/2016,1,269.99,0.07
1213,15,20160919,20160920,20160921,444,2,30,9/19/2016,9/20/2016,9/21/2016,2,529.99,0.07
1214,20,20160919,20160920,20160921,444,3,30,9/19/2016,9/20/2016,9/21/2016,2,599.99,0.05
1215,16,20160919,20160920,20160921,444,4,30,9/19/2016,9/20/2016,9/21/2016,1,599.99,0.1
1216,10,20160919,20160920,20160921,444,5,30,9/19/2016,9/20/2016,9/21/2016,2,1549,0.2
1217,7,20160919,20160922,20160922,445,1,362,9/19/2016,9/22/2016,9/22/2016,1,3999.99,0.2
1218,16,20160919,20160922,20160922,445,2,362,9/19/2016,9/22/2016,9/22/2016,1,599.99,0.07
1219,23,20160919,20160922,20160922,445,3,362,9/19/2016,9/22/2016,9/22/2016,1,299.99,0.2
1220,22,20160919,20160921,20160920,446,1,399,9/19/2016,9/21/2016,9/20/2016,1,269.99,0.2
1221,16,20160919,20160921,20160920,446,2,399,9/19/2016,9/21/2016,9/20/2016,2,599.99,0.07
1222,4,20160920,20160923,20160922,447,1,808,9/20/2016,9/23/2016,9/22/2016,2,2899.99,0.05
1223,3,20160920,20160923,20160922,447,2,808,9/20/2016,9/23/2016,9/22/2016,1,999.99,0.1
1224,8,20160920,20160923,20160922,447,3,808,9/20/2016,9/23/2016,9/22/2016,1,1799.99,0.07
1225,13,20160921,20160922,20160924,448,1,101,9/21/2016,9/22/2016,9/24/2016,2,269.99,0.05
1226,6,20160921,20160922,20160924,448,2,101,9/21/2016,9/22/2016,9/24/2016,2,469.99,0.05
1227,17,20160921,20160924,20160922,449,1,492,9/21/2016,9/24/2016,9/22/2016,2,429,0.05
1228,2,20160921,20160924,20160922,449,2,492,9/21/2016,9/24/2016,9/22/2016,1,749.99,0.05
1229,7,20160921,20160924,20160922,449,3,492,9/21/2016,9/24/2016,9/22/2016,2,3999.99,0.07
1230,26,20160921,20160924,20160922,449,4,492,9/21/2016,9/24/2016,9/22/2016,2,599.99,0.2
1231,24,20160921,20160924,20160923,450,1,575,9/21/2016,9/24/2016,9/23/2016,1,549.99,0.05
1232,12,20160921,20160924,20160923,450,2,575,9/21/2016,9/24/2016,9/23/2016,1,549.99,0.07
1233,5,20160921,20160924,20160923,450,3,575,9/21/2016,9/24/2016,9/23/2016,1,1320.99,0.1
1234,14,20160921,20160923,20160922,451,1,1146,9/21/2016,9/23/2016,9/22/2016,2,269.99,0.05
1235,11,20160922,20160923,20160924,452,1,997,9/22/2016,9/23/2016,9/24/2016,1,1680.99,0.05
1236,16,20160922,20160923,20160924,452,2,997,9/22/2016,9/23/2016,9/24/2016,1,599.99,0.05
1237,7,20160922,20160923,20160924,452,3,997,9/22/2016,9/23/2016,9/24/2016,2,3999.99,0.1
1238,8,20160922,20160923,20160924,452,4,997,9/22/2016,9/23/2016,9/24/2016,1,1799.99,0.1
1239,23,20160922,20160924,20160925,453,1,1028,9/22/2016,9/24/2016,9/25/2016,1,299.99,0.05
1240,20,20160922,20160924,20160925,453,2,1028,9/22/2016,9/24/2016,9/25/2016,2,599.99,0.2
1241,4,20160922,20160924,20160925,453,3,1028,9/22/2016,9/24/2016,9/25/2016,1,2899.99,0.2
1242,25,20160923,20160925,20160926,454,1,988,9/23/2016,9/25/2016,9/26/2016,2,499.99,0.07
1243,13,20160923,20160925,20160926,454,2,988,9/23/2016,9/25/2016,9/26/2016,2,269.99,0.05
1244,24,20160923,20160925,20160926,454,3,988,9/23/2016,9/25/2016,9/26/2016,2,549.99,0.1
1245,9,20160923,20160924,20160924,455,1,1055,9/23/2016,9/24/2016,9/24/2016,1,2999.99,0.05
1246,17,20160923,20160926,20160925,456,1,1061,9/23/2016,9/26/2016,9/25/2016,2,429,0.07
1247,23,20160923,20160926,20160925,456,2,1061,9/23/2016,9/26/2016,9/25/2016,1,299.99,0.07
1248,24,20160924,20160927,20160927,457,1,1349,9/24/2016,9/27/2016,9/27/2016,2,549.99,0.07
1249,2,20160924,20160927,20160927,457,2,1349,9/24/2016,9/27/2016,9/27/2016,1,749.99,0.05
1250,7,20160924,20160927,20160927,457,3,1349,9/24/2016,9/27/2016,9/27/2016,2,3999.99,0.1
1251,17,20160924,20160927,20160927,457,4,1349,9/24/2016,9/27/2016,9/27/2016,1,429,0.2
1252,2,20160925,20160928,20160926,458,1,197,9/25/2016,9/28/2016,9/26/2016,1,749.99,0.2
1253,21,20160925,20160928,20160926,458,2,197,9/25/2016,9/28/2016,9/26/2016,2,269.99,0.07
1254,11,20160925,20160928,20160926,458,3,197,9/25/2016,9/28/2016,9/26/2016,1,1680.99,0.1
1255,24,20160925,20160928,20160926,458,4,197,9/25/2016,9/28/2016,9/26/2016,1,549.99,0.2
1256,3,20160925,20160928,20160926,458,5,197,9/25/2016,9/28/2016,9/26/2016,2,999.99,0.2
1257,11,20160925,20160928,20160926,459,1,874,9/25/2016,9/28/2016,9/26/2016,1,1680.99,0.2
1258,19,20160925,20160927,20160926,460,1,691,9/25/2016,9/27/2016,9/26/2016,1,449,0.05
1259,18,20160925,20160927,20160926,460,2,691,9/25/2016,9/27/2016,9/26/2016,2,449,0.07
1260,4,20160925,20160927,20160926,460,3,691,9/25/2016,9/27/2016,9/26/2016,1,2899.99,0.2
1261,22,20160925,20160927,20160926,460,4,691,9/25/2016,9/27/2016,9/26/2016,2,269.99,0.1
1262,16,20160926,20160927,20160927,461,1,853,9/26/2016,9/27/2016,9/27/2016,1,599.99,0.07
1263,4,20160926,20160927,20160927,461,2,853,9/26/2016,9/27/2016,9/27/2016,1,2899.99,0.2
1264,8,20160926,20160927,20160927,461,3,853,9/26/2016,9/27/2016,9/27/2016,2,1799.99,0.05
1265,24,20160926,20160927,20160927,461,4,853,9/26/2016,9/27/2016,9/27/2016,1,549.99,0.1
1266,18,20160926,20160927,20160927,461,5,853,9/26/2016,9/27/2016,9/27/2016,2,449,0.1
1267,12,20160927,20160928,20160929,462,1,852,9/27/2016,9/28/2016,9/29/2016,2,549.99,0.1
1268,13,20160927,20160928,20160928,463,1,964,9/27/2016,9/28/2016,9/28/2016,2,269.99,0.07
1269,7,20160928,20160930,20160929,464,1,74,9/28/2016,9/30/2016,9/29/2016,1,3999.99,0.1
1270,6,20160928,20161001,20161001,465,1,1198,9/28/2016,10/1/2016,10/1/2016,2,469.99,0.1
1271,25,20160928,20161001,20161001,465,2,1198,9/28/2016,10/1/2016,10/1/2016,2,499.99,0.1
1272,19,20160928,20160929,20161001,466,1,1440,9/28/2016,9/29/2016,10/1/2016,2,449,0.2
1273,6,20160928,20160929,20161001,466,2,1440,9/28/2016,9/29/2016,10/1/2016,1,469.99,0.2
1274,7,20160928,20160929,20161001,466,3,1440,9/28/2016,9/29/2016,10/1/2016,2,3999.99,0.05
1275,15,20160928,20160929,20161001,466,4,1440,9/28/2016,9/29/2016,10/1/2016,1,529.99,0.1
1276,5,20160928,20160929,20161001,466,5,1440,9/28/2016,9/29/2016,10/1/2016,1,1320.99,0.1
1277,19,20160928,20160930,20160930,467,1,555,9/28/2016,9/30/2016,9/30/2016,1,449,0.07
1278,10,20160928,20160930,20160930,467,2,555,9/28/2016,9/30/2016,9/30/2016,1,1549,0.07
1279,22,20160928,20160930,20160930,467,3,555,9/28/2016,9/30/2016,9/30/2016,2,269.99,0.1
1280,17,20160928,20160930,20160930,467,4,555,9/28/2016,9/30/2016,9/30/2016,2,429,0.07
1281,11,20160928,20160930,20160930,467,5,555,9/28/2016,9/30/2016,9/30/2016,1,1680.99,0.1
1282,19,20160929,20161002,20160930,468,1,1261,9/29/2016,10/2/2016,9/30/2016,1,449,0.1
1283,9,20160929,20161002,20160930,468,2,1261,9/29/2016,10/2/2016,9/30/2016,2,2999.99,0.05
1284,10,20160929,20161002,20160930,468,3,1261,9/29/2016,10/2/2016,9/30/2016,2,1549,0.05
1285,25,20160929,20161002,20160930,468,4,1261,9/29/2016,10/2/2016,9/30/2016,1,499.99,0.1
1286,8,20160929,20161002,20161002,469,1,1089,9/29/2016,10/2/2016,10/2/2016,2,1799.99,0.1
1287,4,20160929,20161002,20161002,469,2,1089,9/29/2016,10/2/2016,10/2/2016,1,2899.99,0.07
1288,15,20160929,20161002,20161002,469,3,1089,9/29/2016,10/2/2016,10/2/2016,2,529.99,0.2
1289,18,20160930,20161002,20161002,470,1,641,9/30/2016,10/2/2016,10/2/2016,1,449,0.05
1290,13,20160930,20161002,20161002,470,2,641,9/30/2016,10/2/2016,10/2/2016,1,269.99,0.05
1291,8,20160930,20161002,20161002,470,3,641,9/30/2016,10/2/2016,10/2/2016,2,1799.99,0.2
1292,14,20160930,20161002,20161001,471,1,697,9/30/2016,10/2/2016,10/1/2016,1,269.99,0.2
1293,13,20160930,20161002,20161001,471,2,697,9/30/2016,10/2/2016,10/1/2016,2,269.99,0.05
1294,15,20160930,20161001,20161001,472,1,468,9/30/2016,10/1/2016,10/1/2016,1,529.99,0.1
1295,21,20160930,20161001,20161001,472,2,468,9/30/2016,10/1/2016,10/1/2016,2,269.99,0.1
1296,26,20160930,20161002,20161003,473,1,549,9/30/2016,10/2/2016,10/3/2016,1,599.99,0.07
1297,19,20161001,20161004,20161004,474,1,553,10/1/2016,10/4/2016,10/4/2016,2,449,0.05
1298,11,20161001,20161004,20161004,474,2,553,10/1/2016,10/4/2016,10/4/2016,1,1680.99,0.2
1299,17,20161001,20161004,20161003,475,1,241,10/1/2016,10/4/2016,10/3/2016,2,429,0.07
1300,26,20161001,20161004,20161003,475,2,241,10/1/2016,10/4/2016,10/3/2016,2,599.99,0.2
1301,25,20161001,20161004,20161003,475,3,241,10/1/2016,10/4/2016,10/3/2016,1,499.99,0.2
1302,22,20161001,20161004,20161002,476,1,559,10/1/2016,10/4/2016,10/2/2016,2,269.99,0.07
1303,4,20161001,20161004,20161002,476,2,559,10/1/2016,10/4/2016,10/2/2016,2,2899.99,0.2
1304,11,20161001,20161004,20161002,476,3,559,10/1/2016,10/4/2016,10/2/2016,2,1680.99,0.07
1305,20,20161001,20161004,20161002,476,4,559,10/1/2016,10/4/2016,10/2/2016,2,599.99,0.05
1306,6,20161002,20161005,20161004,477,1,449,10/2/2016,10/5/2016,10/4/2016,1,469.99,0.1
1307,10,20161002,20161005,20161004,477,2,449,10/2/2016,10/5/2016,10/4/2016,1,1549,0.05
1308,21,20161002,20161005,20161003,478,1,304,10/2/2016,10/5/2016,10/3/2016,2,269.99,0.07
1309,26,20161003,20161004,20161004,479,1,984,10/3/2016,10/4/2016,10/4/2016,1,599.99,0.07
1310,12,20161003,20161004,20161004,479,2,984,10/3/2016,10/4/2016,10/4/2016,1,549.99,0.05
1311,21,20161003,20161004,20161004,479,3,984,10/3/2016,10/4/2016,10/4/2016,1,269.99,0.2
1312,7,20161003,20161004,20161004,479,4,984,10/3/2016,10/4/2016,10/4/2016,1,3999.99,0.05
1313,10,20161003,20161004,20161004,479,5,984,10/3/2016,10/4/2016,10/4/2016,1,1549,0.2
1314,4,20161004,20161007,20161005,480,1,686,10/4/2016,10/7/2016,10/5/2016,1,2899.99,0.05
1315,15,20161004,20161007,20161005,480,2,686,10/4/2016,10/7/2016,10/5/2016,1,529.99,0.05
1316,23,20161004,20161007,20161005,480,3,686,10/4/2016,10/7/2016,10/5/2016,2,299.99,0.07
1317,13,20161004,20161007,20161006,481,1,481,10/4/2016,10/7/2016,10/6/2016,2,269.99,0.2
1318,16,20161004,20161007,20161006,481,2,481,10/4/2016,10/7/2016,10/6/2016,2,599.99,0.07
1319,9,20161004,20161007,20161006,481,3,481,10/4/2016,10/7/2016,10/6/2016,2,2999.99,0.1
1320,13,20161005,20161006,20161006,482,1,513,10/5/2016,10/6/2016,10/6/2016,1,269.99,0.2
1321,14,20161005,20161006,20161006,482,2,513,10/5/2016,10/6/2016,10/6/2016,1,269.99,0.1
1322,17,20161006,20161007,20161009,483,1,703,10/6/2016,10/7/2016,10/9/2016,1,429,0.07
1323,8,20161006,20161009,20161007,484,1,421,10/6/2016,10/9/2016,10/7/2016,2,1799.99,0.1
1324,24,20161006,20161009,20161007,484,2,421,10/6/2016,10/9/2016,10/7/2016,1,549.99,0.05
1325,9,20161006,20161009,20161007,484,3,421,10/6/2016,10/9/2016,10/7/2016,2,2999.99,0.05
1326,6,20161006,20161009,20161007,484,4,421,10/6/2016,10/9/2016,10/7/2016,1,469.99,0.2
1327,13,20161006,20161008,20161007,485,1,465,10/6/2016,10/8/2016,10/7/2016,1,269.99,0.1
1328,26,20161006,20161008,20161007,485,2,465,10/6/2016,10/8/2016,10/7/2016,2,599.99,0.05
1329,9,20161006,20161008,20161009,486,1,709,10/6/2016,10/8/2016,10/9/2016,1,2999.99,0.07
1330,23,20161006,20161008,20161009,486,2,709,10/6/2016,10/8/2016,10/9/2016,2,299.99,0.05
1331,6,20161006,20161009,20161009,487,1,827,10/6/2016,10/9/2016,10/9/2016,1,469.99,0.2
1332,13,20161006,20161009,20161008,488,1,921,10/6/2016,10/9/2016,10/8/2016,2,269.99,0.07
1333,23,20161006,20161009,20161008,488,2,921,10/6/2016,10/9/2016,10/8/2016,2,299.99,0.05
1334,22,20161006,20161009,20161008,488,3,921,10/6/2016,10/9/2016,10/8/2016,1,269.99,0.05
1335,8,20161006,20161008,20161008,489,1,899,10/6/2016,10/8/2016,10/8/2016,2,1799.99,0.1
1336,12,20161007,20161010,20161009,490,1,876,10/7/2016,10/10/2016,10/9/2016,1,549.99,0.1
1337,23,20161007,20161010,20161009,490,2,876,10/7/2016,10/10/2016,10/9/2016,1,299.99,0.05
1338,14,20161007,20161010,20161009,490,3,876,10/7/2016,10/10/2016,10/9/2016,1,269.99,0.1
1339,13,20161007,20161010,20161009,490,4,876,10/7/2016,10/10/2016,10/9/2016,2,269.99,0.07
1340,9,20161008,20161010,20161011,491,1,1048,10/8/2016,10/10/2016,10/11/2016,2,2999.99,0.2
1341,21,20161008,20161010,20161011,491,2,1048,10/8/2016,10/10/2016,10/11/2016,2,269.99,0.05
1342,15,20161008,20161010,20161011,491,3,1048,10/8/2016,10/10/2016,10/11/2016,2,529.99,0.05
1343,6,20161009,20161010,20161012,492,1,191,10/9/2016,10/10/2016,10/12/2016,1,469.99,0.1
1344,22,20161009,20161010,20161012,492,2,191,10/9/2016,10/10/2016,10/12/2016,2,269.99,0.1
1345,26,20161009,20161010,20161012,492,3,191,10/9/2016,10/10/2016,10/12/2016,1,599.99,0.05
1346,15,20161009,20161012,20161011,493,1,796,10/9/2016,10/12/2016,10/11/2016,1,529.99,0.05
1347,18,20161009,20161012,20161011,493,2,796,10/9/2016,10/12/2016,10/11/2016,2,449,0.05
1348,26,20161009,20161012,20161011,493,3,796,10/9/2016,10/12/2016,10/11/2016,1,599.99,0.05
1349,23,20161009,20161010,20161011,494,1,875,10/9/2016,10/10/2016,10/11/2016,1,299.99,0.1
1350,22,20161010,20161012,20161013,495,1,712,10/10/2016,10/12/2016,10/13/2016,1,269.99,0.2
1351,9,20161010,20161012,20161013,495,2,712,10/10/2016,10/12/2016,10/13/2016,1,2999.99,0.05
1352,23,20161010,20161012,20161011,496,1,193,10/10/2016,10/12/2016,10/11/2016,1,299.99,0.2
1353,13,20161010,20161012,20161011,496,2,193,10/10/2016,10/12/2016,10/11/2016,1,269.99,0.1
1354,21,20161010,20161012,20161011,496,3,193,10/10/2016,10/12/2016,10/11/2016,2,269.99,0.2
1355,25,20161010,20161011,20161011,497,1,785,10/10/2016,10/11/2016,10/11/2016,2,499.99,0.07
1356,24,20161010,20161012,20161011,498,1,1331,10/10/2016,10/12/2016,10/11/2016,1,549.99,0.07
1357,21,20161010,20161012,20161011,498,2,1331,10/10/2016,10/12/2016,10/11/2016,1,269.99,0.1
1358,10,20161010,20161012,20161011,498,3,1331,10/10/2016,10/12/2016,10/11/2016,1,1549,0.07
1359,11,20161011,20161014,20161013,499,1,260,10/11/2016,10/14/2016,10/13/2016,1,1680.99,0.2
1360,15,20161011,20161014,20161013,499,2,260,10/11/2016,10/14/2016,10/13/2016,1,529.99,0.07
1361,14,20161011,20161014,20161013,499,3,260,10/11/2016,10/14/2016,10/13/2016,2,269.99,0.2
1362,20,20161011,20161014,20161013,499,4,260,10/11/2016,10/14/2016,10/13/2016,2,599.99,0.1
1363,12,20161011,20161012,20161013,500,1,148,10/11/2016,10/12/2016,10/13/2016,2,549.99,0.05
1364,14,20161011,20161012,20161013,500,2,148,10/11/2016,10/12/2016,10/13/2016,1,269.99,0.2
1365,19,20161011,20161012,20161013,501,1,977,10/11/2016,10/12/2016,10/13/2016,2,449,0.05
1366,8,20161011,20161012,20161013,501,2,977,10/11/2016,10/12/2016,10/13/2016,1,1799.99,0.07
1367,14,20161011,20161012,20161013,501,3,977,10/11/2016,10/12/2016,10/13/2016,1,269.99,0.1
1368,23,20161011,20161012,20161013,501,4,977,10/11/2016,10/12/2016,10/13/2016,2,299.99,0.07
1369,13,20161012,20161013,20161013,502,1,401,10/12/2016,10/13/2016,10/13/2016,1,269.99,0.05
1370,13,20161013,20161016,20161014,503,1,932,10/13/2016,10/16/2016,10/14/2016,2,269.99,0.07
1371,10,20161013,20161016,20161014,503,2,932,10/13/2016,10/16/2016,10/14/2016,1,1549,0.05
1372,24,20161014,20161015,20161015,504,1,1381,10/14/2016,10/15/2016,10/15/2016,2,549.99,0.1
1373,2,20161014,20161015,20161015,504,2,1381,10/14/2016,10/15/2016,10/15/2016,2,749.99,0.05
1374,26,20161014,20161016,20161017,505,1,721,10/14/2016,10/16/2016,10/17/2016,1,599.99,0.2
1375,25,20161014,20161016,20161016,506,1,831,10/14/2016,10/16/2016,10/16/2016,1,499.99,0.1
1376,7,20161014,20161016,20161016,506,2,831,10/14/2016,10/16/2016,10/16/2016,1,3999.99,0.07
1377,11,20161015,20161017,20161017,507,1,1378,10/15/2016,10/17/2016,10/17/2016,2,1680.99,0.05
1378,13,20161015,20161017,20161017,507,2,1378,10/15/2016,10/17/2016,10/17/2016,2,269.99,0.07
1379,20,20161015,20161017,20161017,507,3,1378,10/15/2016,10/17/2016,10/17/2016,2,599.99,0.1
1380,8,20161015,20161018,20161018,508,1,1359,10/15/2016,10/18/2016,10/18/2016,1,1799.99,0.05
1381,2,20161015,20161018,20161018,508,2,1359,10/15/2016,10/18/2016,10/18/2016,2,749.99,0.05
1382,10,20161015,20161018,20161018,508,3,1359,10/15/2016,10/18/2016,10/18/2016,2,1549,0.05
1383,25,20161015,20161018,20161018,508,4,1359,10/15/2016,10/18/2016,10/18/2016,1,499.99,0.07
1384,23,20161016,20161017,20161017,509,1,235,10/16/2016,10/17/2016,10/17/2016,2,299.99,0.2
1385,4,20161016,20161017,20161017,509,2,235,10/16/2016,10/17/2016,10/17/2016,2,2899.99,0.05
1386,17,20161017,20161018,20161018,510,1,586,10/17/2016,10/18/2016,10/18/2016,1,429,0.1
1387,22,20161018,20161020,20161019,511,1,377,10/18/2016,10/20/2016,10/19/2016,2,269.99,0.05
1388,13,20161018,20161020,20161019,511,2,377,10/18/2016,10/20/2016,10/19/2016,1,269.99,0.1
